2018-04-15 14:38:24,b'Powerful Ladies!! Break the silence. Time to speak up #SpeakUpIndia #Justice4RapeVictims #BalatkariJantaParty https://t.co/aUVpJL7Umd'
2018-04-15 14:38:23,"b""RT @AtishiMarlena: Delhi's Aam Aurat and Aadmi on the streets to register their protest against the #BalatkariJantaParty \n\nThousands of pro\xe2\x80\xa6"""
2018-04-15 14:38:21,b'Where are we going as a country? Now a rape and murder of a 11 year old found on April 6 th in the news.\xe2\x80\xa6 https://t.co/ud5vrjLd3o'
2018-04-15 14:38:21,"b""RT @AAPlogical: #BalatkariJantaParty and it's members are using Tiranga to protect and support the rapists! Throw them out India! https://t\xe2\x80\xa6"""
2018-04-15 14:38:18,"b'Retweeted Mehul Choradiya (@ChoradiyaMehul):\n\nProud BJP Members, they all are Member of Parliament too. Such a sham\xe2\x80\xa6 https://t.co/lUzHvXl2lI'"
2018-04-15 14:38:16,"b'RT @ChoradiyaMehul: Proud BJP Members, they all are Member of Parliament too. Such a shame for us.\n\nThey are disgrace a real disgrace for n\xe2\x80\xa6'"
2018-04-15 14:38:13,"b""RT @Iam_JKhan: She's fighting for my daughter, She's fighting for my wife, She's fighting for my mother...\n\n#BalatkariJantaParty #JusticeFo\xe2\x80\xa6"""
2018-04-15 14:38:13,"b'RT @Tapan_999: #BalatkariJantaParty\n\n""                 DemoParty\xf0\x9f\xa4\x94\n\n""                 GST Party\xf0\x9f\xa4\x94\n\n""                Jobs Party\xf0\x9f\xa4\x94\n\n""\xe2\x80\xa6'"
2018-04-15 14:38:11,b'RT @bhatia_niraj23: Make them realize everyday for speaking such vulnerable things  while nation is mourning .. \n#BalatkariJantaParty #Just\xe2\x80\xa6'
2018-04-15 14:38:10,"b""RT @AtishiMarlena: Delhi's Aam Aurat and Aadmi on the streets to register their protest against the #BalatkariJantaParty \n\nThousands of pro\xe2\x80\xa6"""
2018-04-15 14:38:10,b'RT @DaaruBaazMehta: MUST WATCH N SHARE\n\nDelhi CM @ArvindKejriwal Speaks to Media about the recent Rape cases and how the BJP Govt and its L\xe2\x80\xa6'
2018-04-15 14:38:04,"b""RT @TrollBakths: BJP Saves Rapists\nBJP is full of Rapists\n\nFinally they will say it's Pakistan influence for everything\n\n#BalatkariJantaPar\xe2\x80\xa6"""
2018-04-15 14:38:03,"b'RT @peace_indian: #BalatkariJantaParty Reject the people &amp; Party who stands for Criminals,Rapists...then oly we can live in peace with soci\xe2\x80\xa6'"
2018-04-15 14:38:01,b'RT @AAPlogical: Do we deserve leaders of #BalatkariJantaParty?? https://t.co/kzOGhJXqLj'
2018-04-15 14:37:55,"b""RT @AtishiMarlena: Delhi's Aam Aurat and Aadmi on the streets to register their protest against the #BalatkariJantaParty \n\nThousands of pro\xe2\x80\xa6"""
